,bank_account,uniqueid
1152,True,uniqueid7221
1153,False,uniqueid7222
1154,True,uniqueid7223
1155,False,uniqueid7224
1156,False,uniqueid7225
1157,False,uniqueid7226
1158,True,uniqueid7227
1159,False,uniqueid7228
1160,False,uniqueid7229
1161,False,uniqueid7230
1162,False,uniqueid7231
1163,True,uniqueid7232
1164,False,uniqueid7233
1165,False,uniqueid7234
1166,False,uniqueid7235
1167,False,uniqueid7236
1168,False,uniqueid7237
1169,False,uniqueid7238
1170,False,uniqueid7239
1171,True,uniqueid7240
1172,False,uniqueid7241
1173,True,uniqueid7242
1174,False,uniqueid7243
1175,False,uniqueid7244
1176,False,uniqueid7245
1177,False,uniqueid7246
1178,False,uniqueid7247
1179,False,uniqueid7248
1180,False,uniqueid7249
1181,False,uniqueid7250
1182,True,uniqueid7251
1183,False,uniqueid7252
1184,False,uniqueid7253
1185,False,uniqueid7254
1186,False,uniqueid7255
1187,False,uniqueid7256
1188,False,uniqueid7257
1189,True,uniqueid7258
1190,False,uniqueid7259
1191,False,uniqueid7260
1192,False,uniqueid7261
1193,False,uniqueid7262
1194,False,uniqueid7263
1195,False,uniqueid7264
1196,False,uniqueid7265
1197,False,uniqueid7266
1198,False,uniqueid7267
1199,False,uniqueid7268
1200,False,uniqueid7269
1201,False,uniqueid7270
1202,True,uniqueid7271
1203,False,uniqueid7272
1204,False,uniqueid7273
1205,False,uniqueid7274
1206,True,uniqueid7275
1207,False,uniqueid7276
1208,False,uniqueid7277
1209,False,uniqueid7278
1210,False,uniqueid7279
1211,True,uniqueid7280
1212,False,uniqueid7281
1213,False,uniqueid7282
1214,False,uniqueid7283
1215,True,uniqueid7284
1216,False,uniqueid7285
1217,False,uniqueid7286
1218,False,uniqueid7287
1219,False,uniqueid7288
1220,True,uniqueid7289
1221,False,uniqueid7290
1222,False,uniqueid7291
1223,False,uniqueid7292
1224,False,uniqueid7293
1225,False,uniqueid7294
1226,False,uniqueid7295
1227,False,uniqueid7296
1228,False,uniqueid7297
1229,False,uniqueid7298
1230,False,uniqueid7299
1231,False,uniqueid7300
1232,False,uniqueid7301
1233,False,uniqueid7302
1234,False,uniqueid7303
1235,True,uniqueid7304
1236,False,uniqueid7305
1237,False,uniqueid7306
1238,False,uniqueid7307
1239,False,uniqueid7308
1240,True,uniqueid7309
1241,False,uniqueid7310
1242,False,uniqueid7311
1243,False,uniqueid7312
1244,True,uniqueid7313
1245,False,uniqueid7314
1246,False,uniqueid7315
1247,False,uniqueid7316
1248,False,uniqueid7317
1249,False,uniqueid7318
1250,False,uniqueid7319
1251,False,uniqueid7320
1252,False,uniqueid7321
1253,False,uniqueid7322
1254,True,uniqueid7323
1255,False,uniqueid7324
1256,True,uniqueid7325
1257,False,uniqueid7326
1258,False,uniqueid7327
1259,False,uniqueid7328
1260,False,uniqueid7329
1261,False,uniqueid7330
1262,False,uniqueid7331
1263,False,uniqueid7332
1264,False,uniqueid7333
1265,False,uniqueid7334
1266,False,uniqueid7335
1267,False,uniqueid7336
1268,False,uniqueid7337
1269,False,uniqueid7338
1270,False,uniqueid7339
1271,False,uniqueid7340
1272,True,uniqueid7341
1273,False,uniqueid7342
1274,False,uniqueid7343
1275,False,uniqueid7344
1276,False,uniqueid7345
1277,True,uniqueid7346
1278,False,uniqueid7347
1279,True,uniqueid7348
1280,False,uniqueid7349
1281,False,uniqueid7350
1282,False,uniqueid7351
1283,False,uniqueid7352
1284,False,uniqueid7353
1285,False,uniqueid7354
1286,False,uniqueid7355
1287,False,uniqueid7356
1288,False,uniqueid7357
1289,False,uniqueid7358
1290,True,uniqueid7359
1291,False,uniqueid7360
1292,False,uniqueid7361
1293,False,uniqueid7362
1294,False,uniqueid7363
1295,False,uniqueid7364
1296,False,uniqueid7365
1297,False,uniqueid7366
1298,False,uniqueid7367
1299,False,uniqueid7368
1300,False,uniqueid7369
1301,True,uniqueid7370
1302,False,uniqueid7371
1303,False,uniqueid7372
1304,False,uniqueid7373
1305,False,uniqueid7374
1306,False,uniqueid7375
1307,False,uniqueid7376
1308,False,uniqueid7377
1309,False,uniqueid7378
1310,True,uniqueid7379
1311,False,uniqueid7380
1312,False,uniqueid7381
1313,False,uniqueid7382
1314,False,uniqueid7383
1315,False,uniqueid7384
1316,False,uniqueid7385
1317,False,uniqueid7386
1318,False,uniqueid7387
1319,False,uniqueid7388
1320,False,uniqueid7389
1321,False,uniqueid7390
1322,False,uniqueid7391
1323,False,uniqueid7392
1324,False,uniqueid7393
1325,False,uniqueid7394
1326,True,uniqueid7395
1327,False,uniqueid7396
1328,True,uniqueid7397
1329,False,uniqueid7398
1330,False,uniqueid7399
1331,True,uniqueid7400
1332,False,uniqueid7401
1333,False,uniqueid7402
1334,True,uniqueid7403
1335,False,uniqueid7404
1336,True,uniqueid7405
1337,False,uniqueid7406
1338,False,uniqueid7407
1339,False,uniqueid7408
1340,False,uniqueid7409
1341,False,uniqueid7410
1342,False,uniqueid7411
1343,True,uniqueid7412
1344,False,uniqueid7413
1345,False,uniqueid7414
1346,False,uniqueid7415
1347,False,uniqueid7416
1348,True,uniqueid7417
1349,False,uniqueid7418
1350,True,uniqueid7419
1351,False,uniqueid7420
1352,True,uniqueid7421
1353,False,uniqueid7422
1354,False,uniqueid7423
1355,False,uniqueid7424
1356,False,uniqueid7425
1357,True,uniqueid7426
1358,False,uniqueid7427
1359,False,uniqueid7428
1360,False,uniqueid7429
1361,False,uniqueid7430
1362,False,uniqueid7431
1363,False,uniqueid7432
1364,False,uniqueid7433
1365,False,uniqueid7434
1366,True,uniqueid7435
1367,False,uniqueid7436
1368,False,uniqueid7437
1369,False,uniqueid7438
1370,False,uniqueid7439
1371,False,uniqueid7440
1372,False,uniqueid7441
1373,False,uniqueid7442
1374,False,uniqueid7443
1375,False,uniqueid7444
1376,False,uniqueid7445
1377,False,uniqueid7446
1378,True,uniqueid7447
1379,True,uniqueid7448
1380,False,uniqueid7449
1381,False,uniqueid7450
1382,False,uniqueid7451
1383,False,uniqueid7452
1384,False,uniqueid7453
1385,False,uniqueid7454
1386,False,uniqueid7455
1387,False,uniqueid7456
1388,False,uniqueid7457
1389,False,uniqueid7458
1390,False,uniqueid7459
1391,False,uniqueid7460
1392,False,uniqueid7461
1393,False,uniqueid7462
1394,True,uniqueid7463
1395,False,uniqueid7464
1396,False,uniqueid7465
1397,False,uniqueid7466
1398,False,uniqueid7467
1399,False,uniqueid7468
1400,False,uniqueid7469
1401,False,uniqueid7470
1402,False,uniqueid7471
1403,False,uniqueid7472
1404,False,uniqueid7473
1405,False,uniqueid7474
1406,False,uniqueid7475
1407,False,uniqueid7476
1408,False,uniqueid7477
1409,False,uniqueid7478
1410,False,uniqueid7479
1411,False,uniqueid7480
1412,False,uniqueid7481
1413,True,uniqueid7482
1414,False,uniqueid7483
1415,False,uniqueid7484
1416,False,uniqueid7485
1417,False,uniqueid7486
1418,False,uniqueid7487
1419,False,uniqueid7488
1420,False,uniqueid7489
1421,False,uniqueid7490
1422,False,uniqueid7491
1423,False,uniqueid7492
1424,True,uniqueid7493
1425,False,uniqueid7494
1426,True,uniqueid7495
1427,False,uniqueid7496
1428,False,uniqueid7497
1429,False,uniqueid7498
1430,False,uniqueid7499
1431,False,uniqueid7500
1432,False,uniqueid7501
1433,False,uniqueid7502
1434,False,uniqueid7503
1435,False,uniqueid7504
1436,False,uniqueid7505
1437,False,uniqueid7506
1438,False,uniqueid7507
1439,False,uniqueid7508
1440,False,uniqueid7509
1441,False,uniqueid7510
1442,False,uniqueid7511
1443,False,uniqueid7512
1444,False,uniqueid7513
1445,False,uniqueid7514
1446,False,uniqueid7515
1447,False,uniqueid7516
1448,False,uniqueid7517
1449,False,uniqueid7518
1450,False,uniqueid7519
1451,False,uniqueid7520
1452,False,uniqueid7521
1453,False,uniqueid7522
1454,False,uniqueid7523
1455,False,uniqueid7524
1456,False,uniqueid7525
1457,False,uniqueid7526
1458,False,uniqueid7527
1459,False,uniqueid7528
1460,True,uniqueid7529
1461,False,uniqueid7530
1462,False,uniqueid7531
1463,False,uniqueid7532
1464,False,uniqueid7533
1465,False,uniqueid7534
1466,False,uniqueid7535
1467,False,uniqueid7536
1468,True,uniqueid7537
1469,False,uniqueid7538
1470,False,uniqueid7539
1471,False,uniqueid7540
1472,False,uniqueid7541
1473,False,uniqueid7542
1474,False,uniqueid7543
1475,False,uniqueid7544
1476,False,uniqueid7545
1477,False,uniqueid7546
1478,False,uniqueid7547
1479,False,uniqueid7548
1480,False,uniqueid7549
1481,False,uniqueid7550
1482,True,uniqueid7551
1483,False,uniqueid7552
1484,False,uniqueid7553
1485,False,uniqueid7554
1486,False,uniqueid7555
1487,True,uniqueid7556
1488,False,uniqueid7557
1489,False,uniqueid7558
1490,True,uniqueid7559
1491,False,uniqueid7560
1492,True,uniqueid7561
1493,False,uniqueid7562
1494,True,uniqueid7563
1495,False,uniqueid7564
1496,False,uniqueid7565
1497,False,uniqueid7566
1498,True,uniqueid7567
1499,False,uniqueid7568
1500,False,uniqueid7569
1501,False,uniqueid7570
1502,False,uniqueid7571
1503,False,uniqueid7572
1504,False,uniqueid7573
1505,False,uniqueid7574
1506,False,uniqueid7575
1507,False,uniqueid7576
1508,True,uniqueid7577
1509,False,uniqueid7578
1510,False,uniqueid7579
1511,True,uniqueid7580
1512,False,uniqueid7581
1513,True,uniqueid7582
1514,False,uniqueid7583
1515,False,uniqueid7584
1516,False,uniqueid7585
1517,False,uniqueid7586
1518,False,uniqueid7587
1519,False,uniqueid7588
1520,False,uniqueid7589
1521,False,uniqueid7590
1522,True,uniqueid7591
1523,False,uniqueid7592
1524,False,uniqueid7593
1525,False,uniqueid7594
1526,False,uniqueid7595
1527,False,uniqueid7596
1528,False,uniqueid7597
1529,False,uniqueid7598
1530,False,uniqueid7599
1531,True,uniqueid7600
1532,False,uniqueid7601
1533,False,uniqueid7602
1534,False,uniqueid7603
1535,False,uniqueid7604
1536,False,uniqueid7605
1537,False,uniqueid7606
1538,False,uniqueid7607
1539,False,uniqueid7608
1540,False,uniqueid7609
1541,False,uniqueid7610
1542,False,uniqueid7611
1543,False,uniqueid7612
1544,False,uniqueid7613
1545,False,uniqueid7614
1546,False,uniqueid7615
1547,False,uniqueid7616
1548,False,uniqueid7617
1549,False,uniqueid7618
1550,False,uniqueid7619
1551,False,uniqueid7620
1552,False,uniqueid7621
1553,False,uniqueid7622
1554,False,uniqueid7623
1555,False,uniqueid7624
1556,False,uniqueid7625
1557,False,uniqueid7626
1558,True,uniqueid7627
1559,False,uniqueid7628
1560,False,uniqueid7629
1561,False,uniqueid7630
1562,False,uniqueid7631
1563,False,uniqueid7632
1564,False,uniqueid7633
1565,False,uniqueid7634
1566,False,uniqueid7635
1567,False,uniqueid7636
1568,False,uniqueid7637
1569,False,uniqueid7638
1570,False,uniqueid7639
1571,False,uniqueid7640
1572,False,uniqueid7641
1573,False,uniqueid7642
1574,False,uniqueid7643
1575,False,uniqueid7644
1576,False,uniqueid7645
1577,True,uniqueid7646
1578,False,uniqueid7647
1579,False,uniqueid7648
1580,False,uniqueid7649
1581,False,uniqueid7650
1582,False,uniqueid7651
1583,False,uniqueid7652
1584,False,uniqueid7653
1585,False,uniqueid7654
1586,False,uniqueid7655
1587,False,uniqueid7656
1588,False,uniqueid7657
1589,False,uniqueid7658
1590,False,uniqueid7659
1591,False,uniqueid7660
1592,False,uniqueid7661
1593,False,uniqueid7662
1594,False,uniqueid7663
1595,False,uniqueid7664
1596,False,uniqueid7665
1597,False,uniqueid7666
1598,False,uniqueid7667
1599,True,uniqueid7668
1600,False,uniqueid7669
1601,False,uniqueid7670
1602,False,uniqueid7671
1603,False,uniqueid7672
1604,False,uniqueid7673
1605,False,uniqueid7674
1606,False,uniqueid7675
1607,False,uniqueid7676
1608,False,uniqueid7677
1609,False,uniqueid7678
1610,False,uniqueid7679
1611,False,uniqueid7680
1612,False,uniqueid7681
1613,False,uniqueid7682
1614,False,uniqueid7683
1615,False,uniqueid7684
1616,True,uniqueid7685
1617,True,uniqueid7686
1618,False,uniqueid7687
1619,False,uniqueid7688
1620,False,uniqueid7689
1621,False,uniqueid7690
1622,False,uniqueid7691
1623,False,uniqueid7692
1624,False,uniqueid7693
1625,False,uniqueid7694
1626,False,uniqueid7695
1627,False,uniqueid7696
1628,False,uniqueid7697
1629,False,uniqueid7698
1630,False,uniqueid7699
1631,False,uniqueid7700
1632,False,uniqueid7701
1633,False,uniqueid7702
1634,True,uniqueid7703
1635,False,uniqueid7704
1636,False,uniqueid7705
1637,False,uniqueid7706
1638,False,uniqueid7707
1639,False,uniqueid7708
1640,False,uniqueid7709
1641,True,uniqueid7710
1642,False,uniqueid7711
1643,False,uniqueid7712
1644,False,uniqueid7713
1645,True,uniqueid7714
1646,True,uniqueid7715
1647,False,uniqueid7716
1648,False,uniqueid7717
1649,False,uniqueid7718
1650,False,uniqueid7719
1651,False,uniqueid7720
1652,False,uniqueid7721
1653,False,uniqueid7722
1654,False,uniqueid7723
1655,False,uniqueid7724
1656,False,uniqueid7725
1657,False,uniqueid7726
1658,False,uniqueid7727
1659,False,uniqueid7728
1660,False,uniqueid7729
1661,False,uniqueid7730
1662,False,uniqueid7731
1663,False,uniqueid7732
1664,False,uniqueid7733
1665,False,uniqueid7734
1666,False,uniqueid7735
1667,False,uniqueid7736
1668,False,uniqueid7737
1669,True,uniqueid7738
1670,False,uniqueid7739
1671,False,uniqueid7740
1672,False,uniqueid7741
1673,False,uniqueid7742
1674,False,uniqueid7743
1675,False,uniqueid7744
1676,False,uniqueid7745
1677,False,uniqueid7746
1678,False,uniqueid7747
1679,False,uniqueid7748
1680,False,uniqueid7749
1681,False,uniqueid7750
1682,False,uniqueid7751
1683,False,uniqueid7752
1684,False,uniqueid7753
1685,False,uniqueid7754
1686,False,uniqueid7755
1687,False,uniqueid7756
1688,False,uniqueid7757
1689,True,uniqueid7758
1690,True,uniqueid7759
1691,False,uniqueid7760
1692,False,uniqueid7761
1693,False,uniqueid7762
1694,False,uniqueid7763
1695,False,uniqueid7764
1696,False,uniqueid7765
1697,False,uniqueid7766
1698,True,uniqueid7767
1699,False,uniqueid7768
1700,False,uniqueid7769
1701,False,uniqueid7770
1702,True,uniqueid7771
1703,False,uniqueid7772
1704,False,uniqueid7773
1705,False,uniqueid7774
1706,False,uniqueid7775
1707,True,uniqueid7776
1708,False,uniqueid7777
1709,False,uniqueid7778
1710,False,uniqueid7779
1711,True,uniqueid7780
1712,False,uniqueid7781
1713,False,uniqueid7782
1714,True,uniqueid7783
1715,False,uniqueid7784
1716,False,uniqueid7785
1717,False,uniqueid7786
1718,False,uniqueid7787
1719,False,uniqueid7788
1720,False,uniqueid7789
1721,True,uniqueid7790
1722,False,uniqueid7791
1723,True,uniqueid7792
1724,False,uniqueid7793
1725,False,uniqueid7794
1726,False,uniqueid7795
1727,False,uniqueid7796
1728,False,uniqueid7797
1729,True,uniqueid7798
1730,False,uniqueid7799
1731,False,uniqueid7800
1732,False,uniqueid7801
1733,False,uniqueid7802
1734,False,uniqueid7803
1735,False,uniqueid7804
1736,False,uniqueid7805
1737,False,uniqueid7806
1738,True,uniqueid7807
1739,False,uniqueid7808
1740,False,uniqueid7809
1741,False,uniqueid7810
1742,False,uniqueid7811
1743,False,uniqueid7812
1744,False,uniqueid7813
1745,False,uniqueid7814
1746,False,uniqueid7815
1747,False,uniqueid7816
1748,False,uniqueid7817
1749,False,uniqueid7818
1750,False,uniqueid7819
1751,False,uniqueid7820
1752,False,uniqueid7821
1753,False,uniqueid7822
1754,False,uniqueid7823
1755,False,uniqueid7824
1756,False,uniqueid7825
1757,False,uniqueid7826
1758,True,uniqueid7827
1759,False,uniqueid7828
1760,False,uniqueid7829
1761,False,uniqueid7830
1762,False,uniqueid7831
1763,False,uniqueid7832
1764,False,uniqueid7833
1765,False,uniqueid7834
1766,False,uniqueid7835
1767,False,uniqueid7836
1768,False,uniqueid7837
1769,False,uniqueid7838
1770,False,uniqueid7839
1771,False,uniqueid7840
1772,False,uniqueid7841
1773,False,uniqueid7842
1774,False,uniqueid7843
1775,True,uniqueid7844
1776,False,uniqueid7845
1777,False,uniqueid7846
1778,False,uniqueid7847
1779,False,uniqueid7848
1780,False,uniqueid7849
1781,False,uniqueid7850
1782,False,uniqueid7851
1783,True,uniqueid7852
1784,False,uniqueid7853
1785,False,uniqueid7854
1786,False,uniqueid7855
1787,False,uniqueid7856
1788,False,uniqueid7857
1789,False,uniqueid7858
1790,False,uniqueid7859
1791,False,uniqueid7860
1792,False,uniqueid7861
1793,False,uniqueid7862
1794,False,uniqueid7863
1795,False,uniqueid7864
1796,False,uniqueid7865
1797,False,uniqueid7866
1798,False,uniqueid7867
1799,False,uniqueid7868
1800,False,uniqueid7869
1801,True,uniqueid7870
1802,False,uniqueid7871
1803,False,uniqueid7872
1804,False,uniqueid7873
1805,False,uniqueid7874
1806,False,uniqueid7875
1807,False,uniqueid7876
1808,False,uniqueid7877
1809,False,uniqueid7878
1810,False,uniqueid7879
1811,False,uniqueid7880
1812,True,uniqueid7881
1813,False,uniqueid7882
1814,False,uniqueid7883
1815,False,uniqueid7884
1816,True,uniqueid7885
1817,False,uniqueid7886
1818,False,uniqueid7887
1819,False,uniqueid7888
1820,False,uniqueid7889
1821,False,uniqueid7890
1822,False,uniqueid7891
1823,False,uniqueid7892
1824,False,uniqueid7893
1825,False,uniqueid7894
1826,False,uniqueid7895
1827,True,uniqueid7896
1828,False,uniqueid7897
1829,False,uniqueid7898
1830,False,uniqueid7899
1831,False,uniqueid7900
1832,False,uniqueid7901
1833,False,uniqueid7902
1834,False,uniqueid7903
1835,False,uniqueid7904
1836,True,uniqueid7905
1837,False,uniqueid7906
1838,False,uniqueid7907
1839,True,uniqueid7908
1840,True,uniqueid7909
1841,False,uniqueid7910
1842,False,uniqueid7911
1843,False,uniqueid7912
1844,False,uniqueid7913
1845,False,uniqueid7914
1846,False,uniqueid7915
1847,False,uniqueid7916
1848,False,uniqueid7917
1849,False,uniqueid7918
1850,False,uniqueid7919
1851,False,uniqueid7920
1852,False,uniqueid7921
1853,False,uniqueid7922
1854,False,uniqueid7923
1855,False,uniqueid7924
1856,False,uniqueid7925
1857,False,uniqueid7926
1858,False,uniqueid7927
1859,True,uniqueid7928
1860,True,uniqueid7929
1861,False,uniqueid7930
1862,False,uniqueid7931
1863,False,uniqueid7932
1864,True,uniqueid7933
1865,False,uniqueid7934
1866,False,uniqueid7935
1867,False,uniqueid7936
1868,False,uniqueid7937
1869,False,uniqueid7938
1870,False,uniqueid7939
1871,True,uniqueid7940
1872,False,uniqueid7941
1873,False,uniqueid7942
1874,False,uniqueid7943
1875,True,uniqueid7944
1876,True,uniqueid7945
1877,False,uniqueid7946
1878,False,uniqueid7947
1879,False,uniqueid7948
1880,False,uniqueid7949
1881,False,uniqueid7950
1882,False,uniqueid7951
1883,True,uniqueid7952
1884,False,uniqueid7953
1885,False,uniqueid7954
1886,True,uniqueid7955
1887,False,uniqueid7956
1888,False,uniqueid7957
1889,False,uniqueid7958
1890,False,uniqueid7959
1891,False,uniqueid7960
1892,False,uniqueid7961
1893,False,uniqueid7962
1894,False,uniqueid7963
1895,False,uniqueid7964
1896,True,uniqueid7965
1897,False,uniqueid7966
1898,False,uniqueid7967
1899,False,uniqueid7968
1900,False,uniqueid7969
1901,False,uniqueid7970
1902,False,uniqueid7971
1903,True,uniqueid7972
1904,True,uniqueid7973
1905,False,uniqueid7974
1906,False,uniqueid7975
1907,False,uniqueid7976
1908,False,uniqueid7977
1909,False,uniqueid7978
1910,False,uniqueid7979
1911,False,uniqueid7980
1912,False,uniqueid7981
1913,False,uniqueid7982
1914,True,uniqueid7983
1915,False,uniqueid7984
1916,False,uniqueid7985
1917,False,uniqueid7986
1918,False,uniqueid7987
1919,False,uniqueid7988
1920,True,uniqueid7989
1921,True,uniqueid7990
1922,False,uniqueid7991
1923,True,uniqueid7992
1924,False,uniqueid7993
1925,False,uniqueid7994
1926,True,uniqueid7995
1927,False,uniqueid7996
1928,False,uniqueid7997
1929,False,uniqueid7998
1930,False,uniqueid7999
1931,False,uniqueid8000
1932,False,uniqueid8001
